,date,kosdaq
1047,2018.12.18,659.0
1048,2018.12.17,661.0
1049,2018.12.14,666.0
1050,2018.12.13,681.0
1051,2018.12.12,676.0
1052,2018.12.11,661.0
1053,2018.12.10,670.0
1054,2018.12.07,685.0
1055,2018.12.06,678.0
1056,2018.12.05,701.0
1057,2018.12.04,708.0
1058,2018.12.03,709.0
1059,2018.11.30,695.0
1060,2018.11.29,695.0
1061,2018.11.28,700.0
1062,2018.11.27,700.0
1063,2018.11.26,695.0
1064,2018.11.23,683.0
1065,2018.11.22,692.0
1066,2018.11.21,695.0
1067,2018.11.20,690.0
1068,2018.11.19,702.0
1069,2018.11.16,690.0
1070,2018.11.15,681.0
1071,2018.11.14,671.0
1072,2018.11.13,670.0
1073,2018.11.12,670.0
1074,2018.11.09,687.0
1075,2018.11.08,693.0
1076,2018.11.07,682.0
1077,2018.11.06,691.0
1078,2018.11.05,691.0
1079,2018.11.02,690.0
1080,2018.11.01,657.0
1081,2018.10.31,648.0
1082,2018.10.30,644.0
1083,2018.10.29,629.0
1084,2018.10.26,663.0
1085,2018.10.25,686.0
1086,2018.10.24,699.0
1087,2018.10.23,719.0
1088,2018.10.22,744.0
1089,2018.10.19,740.0
1090,2018.10.18,731.0
1091,2018.10.17,739.0
1092,2018.10.16,731.0
1093,2018.10.15,718.0
1094,2018.10.12,731.0
1095,2018.10.11,707.0
1096,2018.10.10,747.0
1097,2018.10.08,767.0
1098,2018.10.05,773.0
1099,2018.10.04,789.0
1100,2018.10.02,794.0
1101,2018.10.01,816.0
1102,2018.09.28,822.0
1103,2018.09.27,833.0
1104,2018.09.21,827.0
1105,2018.09.20,821.0
1106,2018.09.19,826.0
1107,2018.09.18,831.0
1108,2018.09.17,828.0
1109,2018.09.14,834.0
1110,2018.09.13,830.0
1111,2018.09.12,826.0
1112,2018.09.11,820.0
1113,2018.09.10,816.0
1114,2018.09.07,818.0
1115,2018.09.06,815.0
1116,2018.09.05,820.0
1117,2018.09.04,827.0
1118,2018.09.03,816.0
1119,2018.08.31,816.0
1120,2018.08.30,804.0
1121,2018.08.29,803.0
1122,2018.08.28,798.0
1123,2018.08.27,801.0
1124,2018.08.24,798.0
1125,2018.08.23,791.0
1126,2018.08.22,785.0
1127,2018.08.21,787.0
1128,2018.08.20,769.0
1129,2018.08.17,772.0
1130,2018.08.16,761.0
1131,2018.08.14,761.0
1132,2018.08.13,755.0
1133,2018.08.10,784.0
1134,2018.08.09,789.0
1135,2018.08.08,783.0
1136,2018.08.07,784.0
1137,2018.08.06,781.0
1138,2018.08.03,788.0
1139,2018.08.02,781.0
1140,2018.08.01,790.0
1141,2018.07.31,775.0
1142,2018.07.30,769.0
1143,2018.07.27,773.0
1144,2018.07.26,765.0
1145,2018.07.25,748.0
1146,2018.07.24,761.0
1147,2018.07.23,756.0
1148,2018.07.20,791.0
1149,2018.07.19,796.0
1150,2018.07.18,810.0
1151,2018.07.17,819.0
1152,2018.07.16,825.0
1153,2018.07.13,827.0
1154,2018.07.12,819.0
1155,2018.07.11,804.0
1156,2018.07.10,813.0
1157,2018.07.09,808.0
1158,2018.07.06,808.0
1159,2018.07.05,794.0
1160,2018.07.04,799.0
1161,2018.07.03,795.0
1162,2018.07.02,789.0
1163,2018.06.29,818.0
1164,2018.06.28,810.0
1165,2018.06.27,826.0
1166,2018.06.26,831.0
1167,2018.06.25,836.0
1168,2018.06.22,830.0
1169,2018.06.21,826.0
1170,2018.06.20,840.0
1171,2018.06.19,815.0
1172,2018.06.18,840.0
1173,2018.06.15,866.0
1174,2018.06.14,864.0
1175,2018.06.12,875.0
1176,2018.06.11,876.0
1177,2018.06.08,878.0
1178,2018.06.07,887.0
1179,2018.06.05,877.0
1180,2018.06.04,877.0
1181,2018.06.01,883.0
1182,2018.05.31,879.0
1183,2018.05.30,874.0
1184,2018.05.29,870.0
1185,2018.05.28,879.0
1186,2018.05.25,868.0
1187,2018.05.24,873.0
1188,2018.05.23,869.0
1189,2018.05.21,872.0
1190,2018.05.18,869.0
1191,2018.05.17,855.0
1192,2018.05.16,850.0
1193,2018.05.15,862.94
