20230420,매매,중/27,140000,114,84,남향,108동
20230420,매매,중/27,142000,114,84,남향,109동
20230420,매매,고/27,145000,114,84,남향,108동
20230420,매매,저/27,145000,114,84,남향,108동
20230420,매매,21/27,146000,109,84,남동향,108동
20230420,매매,고/27,146000,114,84,남향,109동
20230420,매매,중/27,150000,109,84,남향,108동
20230420,매매,중/27,150000,114,84,남향,108동
20230420,매매,중/27,160000,109,84,남동향,108동
20230420,매매,고/27,165000,114,84,남향,108동
